1744979843,0,529.0000
1744980344,1,812.0000
1744980922,2,815.0000
1744981544,3,1303.0000
1744982066,4,1303.0000
1744982649,5,1412.0000
1744983137,6,1412.0000
1744983670,7,1521.0000
1744984187,8,1542.0000
1744984674,9,1542.0000
1744985245,10,1542.0000
1744985762,11,1542.0000
1744986329,12,1542.0000
1744986851,13,1542.0000
1744987460,14,1592.0000
1744987910,15,1643.0000
1744988368,16,1720.0000
1744988905,17,1899.0000
1744989419,18,1899.0000
1744989921,19,1899.0000
1744990458,20,1899.0000
1744990936,21,1899.0000
1744991426,22,1959.0000
1744991906,23,1975.0000
1744992471,24,2007.0000
1744992976,25,2007.0000
1744993442,26,2080.0000
1744993873,27,2080.0000
1744994338,28,2080.0000
1744994785,29,2143.0000
1744995273,30,2143.0000
1744995816,31,2143.0000
1744996286,32,2143.0000
1744996768,33,2143.0000
1744997238,34,2143.0000
1744997741,35,2143.0000
1744998233,36,2143.0000
1744998724,37,2143.0000
1744999175,38,2143.0000
1744999654,39,2143.0000
1745000100,40,2143.0000
1745000601,41,2143.0000
1745001072,42,2143.0000
1745001559,43,2163.0000
1745002011,44,2163.0000
1745002465,45,2198.0000
1745002936,46,2198.0000
1745003403,47,2198.0000
1745003888,48,2226.0000
1745004312,49,2282.0000
1745004788,50,2282.0000
1745005256,51,2282.0000
1745005743,52,2282.0000
1745006204,53,2286.0000
1745006635,54,2308.0000
1745007129,55,2575.0000
1745007635,56,2575.0000
1745008163,57,2603.0000
1745008608,58,2603.0000
1745009054,59,2603.0000
1745009472,60,2603.0000
1745009892,61,2689.0000
1745010346,62,2689.0000
1745010805,63,2717.0000
1745011295,64,2717.0000
1745011729,65,2717.0000
1745012025,66,2717.0000
1745012424,67,2717.0000
1745012796,68,2717.0000
1745013202,69,2833.0000
1745013512,70,2833.0000
1745013868,71,2833.0000
1745014228,72,2833.0000
1745014617,73,2833.0000
1745015088,74,2833.0000
1745015594,75,2869.0000
1745016024,76,2869.0000
1745016448,77,2869.0000
1745016874,78,2869.0000
1745017326,79,2937.0000
1745017769,80,2937.0000
1745018279,81,2937.0000
1745018716,82,2937.0000
1745019173,83,2937.0000
1745019646,84,2937.0000
1745020061,85,2937.0000
1745020601,86,2962.0000
1745021090,87,2962.0000
1745021585,88,2962.0000
1745022049,89,3043.0000
1745022515,90,3043.0000
1745023010,91,3043.0000
1745023524,92,3043.0000
1745024039,93,3043.0000
1745024517,94,3043.0000
1745024943,95,3043.0000
1745025381,96,3043.0000
1745025861,97,3043.0000
1745026295,98,3043.0000
1745026776,99,3043.0000
1745027238,100,3043.0000
1745027680,101,3043.0000
1745028180,102,3043.0000
1745028661,103,3043.0000
1745029155,104,3043.0000
1745029595,105,3043.0000
1745030010,106,3043.0000
1745030447,107,3043.0000
1745030924,108,3043.0000
1745031408,109,3043.0000
1745031799,110,3127.0000
1745032287,111,3127.0000
1745032770,112,3127.0000
1745033288,113,3127.0000
1745033772,114,3127.0000
1745034339,115,3127.0000
1745034831,116,3182.0000
1745035287,117,3187.0000
1745035745,118,3187.0000
1745036214,119,3187.0000
1745036646,120,3187.0000
1745037107,121,3187.0000
1745037621,122,3187.0000
1745038036,123,3196.0000
1745038494,124,3196.0000
1745038926,125,3196.0000
1745039395,126,3199.0000
1745039847,127,3199.0000
1745040296,128,3199.0000
1745040769,129,3199.0000
1745041181,130,3199.0000
1745041667,131,3199.0000
1745042126,132,3199.0000
1745042586,133,3214.0000
1745043097,134,3214.0000
1745043534,135,3214.0000
1745043978,136,3214.0000
1745044431,137,3216.0000
1745044861,138,3315.0000
1745045336,139,3315.0000
1745045825,140,3315.0000
1745046363,141,3315.0000
1745046812,142,3315.0000
1745047287,143,3315.0000
1745047782,144,3315.0000
1745048332,145,3315.0000
1745048781,146,3315.0000
1745049226,147,3322.0000
1745049723,148,3322.0000
1745050146,149,3322.0000
1745050621,150,3322.0000
1745051141,151,3322.0000
