1744740383,0,44380.8116
1744740573,1,44487.6720
1744740757,2,44618.1769
1744740932,3,44618.1769
1744741100,4,44670.7705
1744741300,5,44742.7985
1744741477,6,44856.1424
1744741657,7,44935.3824
1744741845,8,44956.5396
1744742041,9,45015.3487
1744742200,10,45079.3822
1744742398,11,45203.2685
1744742583,12,45259.2702
1744742746,13,45272.5902
1744742946,14,45419.4781
1744743109,15,45419.4781
1744743258,16,45486.6370
1744743423,17,45486.6370
1744743600,18,45505.6363
1744743793,19,45598.2228
1744743945,20,45598.2228
1744744113,21,45717.8959
1744744308,22,45777.3614
1744744461,23,45845.9307
1744744630,24,45897.0799
1744744768,25,45897.0799
1744744911,26,45910.5218
1744745078,27,45971.6073
1744745220,28,46074.1643
1744745360,29,46122.7898
1744745488,30,46145.2516
1744745615,31,46254.5033
1744745757,32,46254.5033
1744745899,33,46338.8953
1744746052,34,46351.5600
1744746187,35,46417.4050
1744746328,36,46445.6011
1744746476,37,46550.8359
1744746614,38,46576.5268
1744746727,39,46576.5268
1744746861,40,46582.5502
1744746985,41,46584.0703
1744747114,42,46618.7771
1744747240,43,46618.7771
1744747380,44,46656.2290
1744747497,45,46717.9022
1744747632,46,46717.9022
1744747766,47,46717.9022
1744747890,48,46833.4171
1744748025,49,46910.1011
1744748167,50,46998.0813
1744748274,51,46998.0813
1744748421,52,46998.0813
1744748545,53,46998.0813
1744748678,54,46998.0813
1744748813,55,46998.0813
1744748929,56,47059.7569
1744749077,57,47059.7569
1744749225,58,47074.7853
1744749345,59,47098.1406
1744749469,60,47133.0182
1744749620,61,47151.6086
1744749740,62,47168.5552
1744749863,63,47168.5552
1744749992,64,47199.7470
1744750094,65,47324.8741
1744750225,66,47324.8741
1744750348,67,47324.8741
1744750461,68,47342.1319
1744750567,69,47342.1319
1744750690,70,47367.4579
1744750799,71,47377.0080
1744750918,72,47377.0080
1744751041,73,47386.9732
1744751156,74,47386.9732
1744751273,75,47408.5714
1744751383,76,47415.3539
1744751500,77,47436.1924
1744751628,78,47472.9386
1744751712,79,47472.9386
1744751841,80,47472.9386
1744751958,81,47494.7202
1744752055,82,47588.2791
1744752155,83,47608.0073
1744752249,84,47608.0073
1744752355,85,47608.0073
1744752466,86,47608.0073
1744752569,87,47608.0073
1744752682,88,47611.8187
1744752772,89,47653.1677
1744752876,90,47653.1677
1744752983,91,47653.1677
1744753100,92,47706.3992
1744753187,93,47706.3992
1744753279,94,47720.1598
1744753388,95,47739.7932
1744753486,96,47762.2689
1744753568,97,47821.9328
1744753675,98,47821.9328
1744753755,99,47821.9328
1744753841,100,47834.7274
1744753935,101,47853.0835
1744754018,102,47853.0835
1744754086,103,47853.0835
1744754165,104,47876.3575
1744754240,105,47876.3575
1744754305,106,47880.9225
1744754391,107,47880.9225
1744754465,108,47880.9225
1744754522,109,47910.9970
1744754611,110,47910.9970
1744754691,111,47910.9970
1744754769,112,47910.9970
1744754838,113,47910.9970
1744754901,114,47925.2539
1744754966,115,47945.6894
1744755028,116,47953.7908
1744755089,117,47994.6157
1744755143,118,47994.6157
1744755194,119,47994.6157
1744755261,120,47994.6157
1744755314,121,47994.6157
1744755373,122,48016.9976
1744755429,123,48016.9976
1744755476,124,48016.9976
1744755541,125,48016.9976
1744755588,126,48016.9976
1744755646,127,48016.9976
1744755698,128,48016.9976
1744755752,129,48021.0282
1744755805,130,48056.1827
1744755860,131,48056.1827
1744755904,132,48056.1827
1744755957,133,48060.1156
1744756014,134,48089.8055
1744756076,135,48089.8055
1744756133,136,48089.8055
1744756190,137,48089.8055
1744756244,138,48089.8055
1744756296,139,48089.8055
1744756339,140,48089.8055
1744756382,141,48089.8055
1744756423,142,48089.8055
