
1745651738,0,0.0,0.000000
1745653213,1,21207.0,987.423980
1745653924,2,21207.0,1320.638571
1745654533,3,21207.0,1440.242571
1745655136,4,21207.0,1440.242571
1745655722,5,21207.0,1635.423286
1745656316,6,21207.0,1703.769337
1745657012,7,21207.0,2118.808417
1745657586,8,21207.0,1779.513585
1745658196,9,21207.0,2115.892704
1745658813,10,21207.0,1950.481212
1745659403,11,20110.0,2207.153659
1745660137,12,20110.0,2065.446641
1745660695,13,20110.0,2226.994913
1745661264,14,20110.0,1933.664586
1745661830,15,19511.0,1903.584345
1745662394,16,19511.0,1944.259336
1745662995,17,19511.0,2030.461209
1745663551,18,19511.0,2068.127298
1745664122,19,19511.0,2081.573708
1745664659,20,19511.0,2080.482021
1745665245,21,19511.0,1980.448607
1745665814,22,20339.0,2061.583651
1745666414,23,20339.0,2236.206382
1745666994,24,21248.0,2193.888542
1745667572,25,21334.0,2511.350908
1745668108,26,21334.0,2155.247312
1745668797,27,21334.0,2411.136085
1745669364,28,21334.0,2304.554631
1745669916,29,21334.0,2465.747832
1745670493,30,21536.0,2171.745173
1745671034,31,21536.0,2259.714187
1745671585,32,21536.0,2339.662042
1745672136,33,21536.0,2327.569430
1745672732,34,21536.0,2463.508382
1745673282,35,21536.0,2171.730373
1745673864,36,21536.0,2462.869696
1745674458,37,21536.0,2245.216672
1745675004,38,21536.0,2245.216672
1745675559,39,21536.0,2558.051567
1745676095,40,21536.0,2302.807377
1745676632,41,21536.0,2337.358192
1745677285,42,21536.0,2486.177593
1745677850,43,21536.0,2306.761475
1745678448,44,23744.0,2380.039889
1745678960,45,23780.0,2458.030177
1745679504,46,23780.0,2478.966239
1745680033,47,23780.0,2358.519366
1745680574,48,23780.0,2470.881142
1745681106,49,23780.0,2495.968898
1745681650,50,23780.0,2359.496936
1745682209,51,23780.0,2370.640536
1745682772,52,24048.0,2489.938143
1745683339,53,24301.0,2481.649902
1745683896,54,24301.0,2311.387790
1745684470,55,24301.0,2569.910510
1745685008,56,24301.0,2284.946583
1745685647,57,24301.0,2586.571858
1745686201,58,24301.0,2566.598335
1745686762,59,24329.0,2272.001503
1745687314,60,24329.0,2562.549543
1745687842,61,24329.0,2474.657648
1745688382,62,24329.0,2511.773269
1745688933,63,24329.0,2505.296450
1745689462,64,24329.0,2272.001503
1745690042,65,24329.0,2718.086022
1745690573,66,24329.0,2562.084865
1745690936,67,24329.0,2681.629553
1745691285,68,24329.0,2672.693028
1745691642,69,24329.0,2556.437854
1745692009,70,24329.0,2511.543994
1745692370,71,24329.0,2409.695572
1745692750,72,24329.0,2595.509307
1745693095,73,24329.0,2717.030061
1745693440,74,24329.0,2735.019540
1745693794,75,24329.0,2547.470459
1745694168,76,24329.0,2617.585617
1745694585,77,24329.0,2379.406174
1745694949,78,24329.0,2672.018499
1745695300,79,24329.0,2624.411030
1745695672,80,25015.0,2796.809805
1745696044,81,25015.0,2580.675454
1745696410,82,25015.0,2526.035264
1745696768,83,25015.0,2567.141635
1745697114,84,25015.0,2548.346398
1745697480,85,25015.0,2579.826107
1745697842,86,25015.0,2585.415424
1745698202,87,25015.0,2725.390912
1745698642,88,25015.0,2721.138166
1745699008,89,25015.0,2631.096774
1745699373,90,25015.0,2737.059429
1745699738,91,25015.0,2563.990982
1745700141,92,25015.0,2784.258874
1745700517,93,25015.0,2750.751879
1745701015,94,25015.0,2614.432420
1745701621,95,25015.0,2982.279107
1745702085,96,25015.0,2566.385941
1745702601,97,25015.0,2721.702393
1745703046,98,25015.0,2659.292635
1745703449,99,25099.0,2576.409527
1745703859,100,25099.0,2670.918603
1745704277,101,25099.0,2735.533472
1745704728,102,25112.0,2872.126835
1745705320,103,25112.0,2670.013181
1745705895,104,25112.0,2727.968089
1745706437,105,25112.0,2730.009828
1745706978,106,25112.0,2602.465256
1745707582,107,25112.0,2872.123367
1745708149,108,25112.0,2734.631865
1745708545,109,25112.0,2631.864493
1745708893,110,25112.0,2734.603654
1745709242,111,25112.0,2734.544687
1745709624,112,25099.0,2546.986819
1745709975,113,25299.0,2831.239681
1745710329,114,25299.0,2777.601226
1745710699,115,25299.0,2782.020465
1745711051,116,25299.0,2717.581455
1745711419,117,25299.0,2688.109839
1745711772,118,25299.0,3005.575789
1745712132,119,25816.0,2700.656261
1745712491,120,25816.0,2720.536709
1745712848,121,25816.0,2703.345242
1745713195,122,25816.0,2517.614406
1745713555,123,25816.0,2676.170309
1745713901,124,25816.0,2690.220141
1745714253,125,25816.0,2665.886692
1745714600,126,25816.0,2652.016765
1745714977,127,25816.0,2749.010059
1745715331,128,25816.0,2838.545034
1745715680,129,25816.0,2775.486646
1745716040,130,25816.0,2682.780553
1745716393,131,25816.0,2709.969245
1745716752,132,26036.0,2708.184183
1745717108,133,26036.0,2683.374957
1745717475,134,26036.0,2637.023240
1745717848,135,26036.0,2651.572899
1745718204,136,26036.0,2701.717886
1745718585,137,26036.0,2611.454157
1745719109,138,26702.0,2593.008209
1745719470,139,26702.0,2866.600994
1745719814,140,26702.0,2781.640074
1745720167,141,26702.0,2554.470575
1745720578,142,26702.0,2780.367557
1745720929,143,26702.0,2649.257486
1745721268,144,26702.0,2728.037808
1745721626,145,26702.0,2955.069372
1745721981,146,26702.0,2659.701353
1745722353,147,26911.0,2729.842410
1745722703,148,26911.0,2791.942652
1745723056,149,26911.0,2828.578102
1745723407,150,26911.0,2873.132385
1745723761,151,26911.0,2697.112267
1745724120,152,26911.0,2928.799168
1745724464,153,26911.0,2904.038617
1745724816,154,26911.0,2636.379119
1745725179,155,27578.0,2755.449300
1745725529,156,27578.0,2707.144872
1745725923,157,27578.0,2929.828304
1745726273,158,27578.0,2693.700312
1745726630,159,27578.0,2804.796393
