1744741468,0,13702904.2768
1744744003,1,13702904.2768
1744744305,2,15593225.6339
1744744578,3,17278135.4652
1744744861,4,20351464.1831
1744745138,5,20351464.1831
1744745391,6,22010337.8906
1744745646,7,23466656.2011
1744745892,8,23466656.2011
1744746120,9,24281931.0841
1744746352,10,24936818.1597
1744746612,11,25062386.3906
1744746857,12,25317211.6123
1744747115,13,25327497.5881
1744747369,14,25504823.8080
1744747617,15,25504823.8080
1744747848,16,25518540.5376
1744748103,17,25617314.3641
1744748320,18,25684239.3813
1744748543,19,25730349.2237
1744748765,20,25740281.4390
1744749007,21,25808727.0853
1744749227,22,25870743.8747
1744749469,23,25870743.8747
1744749692,24,25870743.8747
1744749912,25,25933333.2852
1744750152,26,25940602.0893
1744750401,27,25971554.4168
1744750606,28,25977043.5867
1744750825,29,25984673.9738
1744751041,30,26001385.6924
1744751263,31,26039618.3995
1744751500,32,26076906.9692
1744751765,33,26076906.9692
1744752010,34,26107060.1203
1744752236,35,26119481.3755
1744752478,36,26136364.2038
1744752721,37,26155405.6999
1744752987,38,26195600.3362
1744753210,39,26195600.3362
1744753429,40,26218387.3453
1744753650,41,26218387.3453
1744753865,42,26271428.0441
1744754092,43,26271428.0441
1744754325,44,26271428.0441
1744754555,45,26289070.8538
1744754770,46,26292727.2204
1744755025,47,26377986.0257
1744755249,48,26381911.3712
1744755477,49,26381911.3712
1744755701,50,26381911.3712
1744755934,51,26389058.5358
1744756164,52,26390383.2688
1744756399,53,26405856.5802
1744756649,54,26415103.3428
1744756881,55,26438970.3796
1744757095,56,26483853.9264
1744757338,57,26483853.9264
1744757568,58,26483853.9264
1744757794,59,26483853.9264
1744758023,60,26505475.7419
1744758285,61,26505475.7419
1744758529,62,26505475.7419
1744758766,63,26505475.7419
1744758995,64,26505475.7419
1744759228,65,26505475.7419
1744759477,66,26528154.1374
1744759698,67,26531186.4210
1744759929,68,26546371.6134
1744760157,69,26556553.0636
1744760398,70,26568728.0695
1744760635,71,26575373.8553
1744760867,72,26576351.9798
1744761110,73,26592746.7886
1744761357,74,26592746.7886
1744761568,75,26592746.7886
1744761798,76,26594307.0642
1744762017,77,26605326.4259
1744762226,78,26618302.5194
1744762444,79,26618302.5194
1744762685,80,26621165.8341
1744762893,81,26621165.8341
1744763108,82,26630763.6855
1744763333,83,26636149.6094
1744763549,84,26650787.3062
1744763787,85,26650787.3062
1744764010,86,26650787.3062
1744764230,87,26650787.3062
1744764442,88,26669908.8050
1744764649,89,26669908.8050
1744764888,90,26669908.8050
1744765086,91,26669908.8050
1744765290,92,26678607.0118
1744765513,93,26679712.9340
1744765717,94,26682357.8614
1744765925,95,26682357.8614
1744766124,96,26685715.5965
1744766327,97,26685715.5965
1744766550,98,26701028.2144
1744766758,99,26701028.2144
