1744874945,0,268.0000
1744875147,1,268.0000
1744875355,2,277.0000
1744875568,3,789.0000
1744875773,4,789.0000
1744875975,5,789.0000
1744876187,6,789.0000
1744876189,7,768241.0000
1744876356,8,1023349.0000
1744876550,9,1023349.0000
1744876728,10,1280103.0000
1744876900,11,1280103.0000
1744877069,12,1280103.0000
1744877231,13,1280103.0000
1744877233,14,1279841.0000
1744877389,15,1279841.0000
1744877545,16,1535427.0000
1744877702,17,1535427.0000
1744877854,18,1535427.0000
1744877997,19,1535427.0000
1744877999,20,1535349.0000
1744878169,21,1535353.0000
1744878298,22,1535353.0000
1744878468,23,1535353.0000
1744878644,24,1535353.0000
1744878646,25,1535251.0000
1744878820,26,1535343.0000
1744878975,27,1535343.0000
1744879154,28,1535352.0000
1744879316,29,1535352.0000
1744879487,30,1535438.0000
1744879682,31,1535474.0000
1744879863,32,1790518.0000
1744880014,33,1790518.0000
1744880165,34,1790539.0000
1744880351,35,1790587.0000
1744880512,36,1790656.0000
1744880687,37,1790656.0000
1744880855,38,1790656.0000
1744881038,39,1790656.0000
1744881040,40,1790030.0000
1744881217,41,1790030.0000
1744881393,42,1790030.0000
1744881554,43,1790030.0000
1744881738,44,1790030.0000
1744881739,45,1789969.0000
1744881900,46,1790061.0000
1744882075,47,1790196.0000
1744882245,48,1790196.0000
1744882426,49,1790200.0000
1744882571,50,1790234.0000
1744882721,51,2045627.0000
1744882897,52,2045844.0000
1744883063,53,2045845.0000
1744883241,54,2046178.0000
1744883383,55,2301075.0000
1744883550,56,2301371.0000
1744883709,57,2301371.0000
1744883879,58,2556469.0000
1744884067,59,2556469.0000
1744884231,60,2556469.0000
1744884397,61,2811824.0000
1744884551,62,2811824.0000
1744884713,63,2811824.0000
1744884905,64,3067053.0000
1744885069,65,3067053.0000
1744885227,66,3067053.0000
1744885402,67,3322433.0000
1744885570,68,3578542.0000
1744885729,69,3578542.0000
1744885915,70,3833725.0000
1744886087,71,3833725.0000
1744886269,72,3833725.0000
1744886450,73,3833725.0000
1744886452,74,3832158.0000
1744886631,75,3832158.0000
1744886789,76,3832158.0000
1744886940,77,3832158.0000
1744887106,78,4087680.0000
1744887277,79,4087680.0000
1744887437,80,4087680.0000
1744887605,81,4087680.0000
1744887606,82,4087088.0000
1744887788,83,4087088.0000
1744887961,84,4087088.0000
1744888152,85,4087088.0000
1744888316,86,4342389.0000
1744888504,87,4596404.0000
1744888681,88,4596404.0000
1744888852,89,4597023.0000
1744889058,90,4597538.0000
1744889245,91,4852199.0000
1744889453,92,4852199.0000
1744889647,93,4852760.0000
1744889818,94,5363291.0000
1744889987,95,5363291.0000
1744890178,96,5363291.0000
1744890365,97,5363291.0000
1744890367,98,5361944.0000
1744890564,99,5361944.0000
1744890784,100,5361944.0000
1744890963,101,5361944.0000
1744891168,102,5361944.0000
1744891170,103,5361734.0000
1744891346,104,5871844.0000
1744891527,105,5871844.0000
1744891730,106,5871932.0000
1744891903,107,5871945.0000
1744892081,108,5871945.0000
1744892288,109,6126655.0000
1744892507,110,6126909.0000
1744892695,111,6126909.0000
1744892891,112,6637217.0000
1744893084,113,6637217.0000
1744893278,114,6637217.0000
1744893474,115,6637217.0000
1744893475,116,6636853.0000
1744893672,117,6636853.0000
1744893880,118,7147325.0000
1744894081,119,7147325.0000
1744894272,120,7147325.0000
1744894494,121,7147325.0000
1744894496,122,7147297.0000
1744894695,123,7147297.0000
1744894896,124,7147297.0000
1744895093,125,7147297.0000
1744895327,126,7147297.0000
1744895329,127,7146877.0000
1744895522,128,7146877.0000
1744895721,129,7146877.0000
1744895939,130,7402174.0000
1744896150,131,7402174.0000
1744896359,132,7402174.0000
1744896554,133,7402174.0000
1744896556,134,7401652.0000
1744896773,135,7401652.0000
1744896977,136,7401652.0000
1744897180,137,7656125.0000
1744897379,138,7656125.0000
1744897614,139,7656374.0000
1744897853,140,7656518.0000
1744898055,141,7656518.0000
1744898279,142,7656518.0000
1744898510,143,7656518.0000
1744898511,144,7656428.0000
1744898756,145,7656428.0000
1744898997,146,7656428.0000
1744899207,147,8165253.0000
1744899408,148,8165253.0000
1744899627,149,8165253.0000
1744899842,150,8165253.0000
1744899844,151,8164805.0000
1744900060,152,8164805.0000
1744900270,153,8164805.0000
1744900476,154,8675809.0000
1744900671,155,8930593.0000
1744900874,156,9185668.0000
1744901099,157,9185668.0000
1744901315,158,9185668.0000
1744901521,159,9185668.0000
1744901523,160,9184408.0000
1744901727,161,9184408.0000
1744901949,162,9184408.0000
1744902153,163,9184408.0000
1744902371,164,9184408.0000
1744902373,165,9184372.0000
1744902588,166,9184372.0000
1744902777,167,9184372.0000
1744902992,168,9184372.0000
1744903209,169,9184372.0000
1744903210,170,9184372.0000
1744903423,171,9184372.0000
1744903627,172,9184372.0000
1744903827,173,9184372.0000
1744903829,174,9184156.0000
1744904073,175,9439190.0000
1744904291,176,10203126.0000
1744904497,177,10203126.0000
1744904711,178,10458886.0000
1744904924,179,10458886.0000
1744905156,180,10458886.0000
1744905376,181,10458886.0000
1744905378,182,10458681.0000
1744905632,183,10458681.0000
1744905860,184,10458681.0000
1744906087,185,10458681.0000
1744906315,186,10713840.0000
1744906532,187,10713840.0000
1744906748,188,10713840.0000
1744906969,189,10713840.0000
1744906971,190,10713294.0000
1744907239,191,10713294.0000
1744907479,192,10713294.0000
1744907723,193,10968146.0000
1744907957,194,10968146.0000
1744908174,195,10968161.0000
1744908398,196,10968161.0000
1744908651,197,10968161.0000
1744908880,198,10968161.0000
1744908882,199,10968118.0000
1744909108,200,11477777.0000
1744909334,201,11477777.0000
1744909573,202,11477777.0000
1744909801,203,11477777.0000
1744909803,204,11477237.0000
1744910030,205,11731850.0000
1744910257,206,11731850.0000
1744910500,207,11987514.0000
1744910737,208,12498024.0000
1744910976,209,12498024.0000
1744911224,210,12750885.0000
1744911491,211,13007222.0000
1744911711,212,13007222.0000
1744911967,213,13007222.0000
1744912199,214,13007222.0000
1744912201,215,13007171.0000
1744912452,216,13007171.0000
1744912713,217,13261699.0000
1744912986,218,13516665.0000
1744913228,219,13516665.0000
1744913492,220,13516665.0000
1744913766,221,13516665.0000
1744913768,222,13516665.0000
1744914005,223,13516665.0000
1744914251,224,13516665.0000
1744914509,225,13516665.0000
