1744124891,0,0.1479
1744124911,1,0.2187
1744124930,2,0.2510
1744124950,3,0.2510
1744124970,4,0.2510
1744124989,5,0.3148
1744125004,6,0.3148
1744125018,7,0.3297
1744125031,8,0.3304
1744125042,9,0.3408
1744125055,10,0.3408
1744125066,11,0.3743
1744125077,12,0.3871
1744125088,13,0.3871
1744125102,14,0.3871
1744125118,15,0.4143
1744125131,16,0.4143
1744125146,17,0.4360
1744125159,18,0.4360
1744125173,19,0.4387
1744125186,20,0.4408
1744125202,21,0.4573
1744125216,22,0.4573
1744125230,23,0.4573
1744125242,24,0.4828
1744125255,25,0.4828
1744125270,26,0.4828
1744125283,27,0.4828
1744125297,28,0.4908
1744125312,29,0.4908
1744125326,30,0.4922
1744125335,31,0.4998
1744125353,32,0.4998
1744125364,33,0.4998
1744125374,34,0.4998
1744125388,35,0.5013
1744125398,36,0.5170
1744125410,37,0.5170
1744125426,38,0.5170
1744125439,39,0.5170
1744125453,40,0.5170
1744125466,41,0.5174
1744125479,42,0.5174
1744125493,43,0.5200
1744125505,44,0.5200
1744125518,45,0.5336
1744125531,46,0.5336
1744125547,47,0.5360
1744125558,48,0.5360
1744125574,49,0.5360
1744125589,50,0.5373
1744125601,51,0.5438
1744125612,52,0.5438
1744125623,53,0.5487
1744125639,54,0.5487
1744125655,55,0.5539
1744125664,56,0.5539
1744125678,57,0.5539
1744125687,58,0.5664
1744125702,59,0.5880
1744125716,60,0.5880
1744125726,61,0.5889
1744125742,62,0.5919
1744125758,63,0.5919
1744125772,64,0.5919
1744125785,65,0.5919
1744125797,66,0.5919
1744125808,67,0.5919
1744125823,68,0.5938
1744125832,69,0.5946
1744125844,70,0.5974
1744125853,71,0.6029
1744125861,72,0.6029
1744125875,73,0.6047
1744125889,74,0.6047
1744125901,75,0.6066
1744125913,76,0.6066
1744125921,77,0.6066
1744125936,78,0.6066
1744125947,79,0.6066
1744125959,80,0.6066
1744125970,81,0.6071
1744125982,82,0.6071
1744125998,83,0.6071
1744126010,84,0.6076
1744126023,85,0.6076
1744126035,86,0.6076
1744126044,87,0.6076
1744126058,88,0.6077
1744126069,89,0.6077
1744126085,90,0.6077
1744126096,91,0.6077
1744126109,92,0.6077
1744126125,93,0.6077
1744126139,94,0.6077
1744126157,95,0.6077
1744126165,96,0.6077
1744126176,97,0.6077
1744126187,98,0.6077
1744126197,99,0.6080
1744126214,100,0.6080
1744126229,101,0.6080
1744126239,102,0.6086
1744126251,103,0.6086
1744126263,104,0.6086
1744126276,105,0.6135
